USerID,TripID,Start Date Time,End Date Time,Trip Duration,Trip Run Time,"Average 
Speed
(Km/h)","Distance Covered
(Km)","Traffic Signal Violations
","Speed Violations
(in hours)","Keep Safe distance violations
(in hours)","Frequent lane change events
(count)"
UA000012,UA0000121536013497999,09/03/2018 22:24,09/04/2018 02:24,4,3.3,76.8,253.5,2,0.5,0.5,12
UA000020,UA0000201544405653039,12/10/2018 01:34,12/10/2018 03:46,2.2,1.9,85.2,161.9,4,0.4,0.1,18
UA000016,UA0000161538187738862,09/29/2018 02:22,09/29/2018 05:10,2.8,2.1,80.4,168.9,0,0.3,0,1
UA000012,UA0000121541427029091,11/05/2018 14:10,11/05/2018 16:22,2.2,1.9,97.2,184.7,0,0.6,0.5,15
UA000020,UA0000201518591188293,02/14/2018 06:53,02/14/2018 08:35,1.7,1.1,78,85.8,3,0.5,0.2,12
UA000020,UA0000201525632625187,05/06/2018 18:50,05/06/2018 19:56,1.1,0.9,108,97.2,3,0.1,0.2,14
UA000016,UA0000161532746677334,07/28/2018 02:57,07/28/2018 04:03,1.1,0.8,88.8,71.1,0,0.2,0.2,12
UA000016,UA0000161535867615128,09/02/2018 05:53,09/02/2018 07:29,1.6,1.5,91.2,136.8,3,0.2,0.5,19
UA000015,UA0000151548170063707,01/22/2019 15:14,01/22/2019 17:14,2,1.8,85.2,153.4,3,0.3,0.1,17
UA000014,UA0000141543509307410,11/29/2018 16:35,11/29/2018 19:59,3.4,2.8,100.8,282.3,1,0.8,0.3,7
UA000011,UA0000111548860017359,01/30/2019 14:53,01/30/2019 16:23,1.5,1.3,102,132.6,2,0.2,0.2,3
UA000020,UA0000201546130052204,12/30/2018 00:34,12/30/2018 01:58,1.4,1.2,97.2,116.7,0,0.2,0.2,7
UA000011,UA0000111550270222489,02/15/2019 22:37,02/16/2019 00:43,2.1,1.8,94.8,170.7,0,0.1,0.2,11
UA000018,UA0000181545939723625,12/27/2018 19:42,12/27/2018 22:18,2.6,2,73.2,146.4,4,0.3,0.3,7
UA000010,UA0000101546555149307,01/03/2019 22:39,01/04/2019 00:27,1.8,1.3,78,101.4,2,0.2,0.3,16
UA000015,UA0000151541414337009,11/05/2018 10:38,11/05/2018 12:32,1.9,1.6,80.4,128.7,3,0.1,0.1,4
UA000014,UA0000141524587588371,04/24/2018 16:33,04/24/2018 18:15,1.7,1.3,105.6,137.3,3,0.1,0.4,17
UA000017,UA0000171537566612062,09/21/2018 21:50,09/22/2018 00:02,2.2,1.6,99.6,159.4,4,0.1,0.3,16
UA000020,UA0000201518720748027,02/15/2018 18:52,02/15/2018 22:22,3.5,3.2,85.2,272.7,4,0,0.2,13
UA000018,UA0000181539954045266,10/19/2018 13:00,10/19/2018 13:54,0.9,0.8,94.8,75.9,2,0.3,0.2,15
UA000020,UA0000201524714134211,04/26/2018 03:42,04/26/2018 04:12,0.5,0.3,74.4,22.4,3,0,0,8
UA000016,UA0000161518226496156,02/10/2018 01:34,02/10/2018 05:22,3.8,2.8,106.8,299.1,4,1.1,0,12
UA000015,UA0000151517285232043,01/30/2018 04:07,01/30/2018 05:19,1.2,1.1,80.4,88.5,0,0.4,0.2,17
UA000020,UA0000201516653649631,01/22/2018 20:40,01/22/2018 21:10,0.5,0.4,74.4,29.8,2,0.1,0,8
UA000018,UA0000181531903703215,07/18/2018 08:48,07/18/2018 10:42,1.9,1.5,85.2,127.8,4,0.2,0.3,19
UA000019,UA0000191534873525319,08/21/2018 17:45,08/21/2018 18:09,0.4,0.4,91.2,36.5,3,0.1,0,7
UA000013,UA0000131530394866418,06/30/2018 21:41,07/01/2018 00:29,2.8,2.5,108,270,1,0.4,0.5,9
UA000017,UA0000171548837351270,01/30/2019 08:35,01/30/2019 12:05,3.5,2.5,105.6,264,0,0.6,0.4,5
UA000016,UA0000161548448187690,01/25/2019 20:29,01/25/2019 23:29,3,2.7,74.4,200.9,3,1.1,0.6,5
UA000016,UA0000161535918445660,09/02/2018 20:00,09/02/2018 22:24,2.4,1.9,104.4,198.4,2,0.2,0.2,3
UA000012,UA0000121525300789783,05/02/2018 22:39,05/03/2018 02:27,3.8,3.3,79.2,261.4,3,1.3,0.3,6
UA000015,UA0000151547125713678,01/10/2019 13:08,01/10/2019 16:14,3.1,1.9,85.2,161.9,4,0.9,0.6,18
UA000016,UA0000161533312121297,08/03/2018 16:02,08/03/2018 19:20,3.3,2.5,80.4,201,1,1.1,0.4,0
UA000016,UA0000161528109338122,06/04/2018 10:48,06/04/2018 11:18,0.5,0.5,85.2,42.6,2,0.2,0.2,15
UA000018,UA0000181544576503070,12/12/2018 01:01,12/12/2018 03:55,2.9,2.2,92.4,203.3,0,0.3,0.7,1
UA000015,UA0000151550090064704,02/13/2019 20:34,02/13/2019 23:58,3.4,2.7,72,194.4,0,0.4,0.5,8
UA000019,UA0000191529449879150,06/19/2018 23:11,06/20/2018 00:35,1.4,0.9,100.8,90.8,1,0.2,0.1,8
UA000015,UA0000151516198662262,01/17/2018 14:17,01/17/2018 16:29,2.2,1.7,78,132.6,2,0.2,0,7
UA000010,UA0000101544422774359,12/10/2018 06:19,12/10/2018 09:31,3.2,2.5,84,210,1,0.2,0.4,16
UA000010,UA0000101543032309725,11/24/2018 04:05,11/24/2018 04:23,0.3,0.3,99.6,29.9,4,0,0.1,8
UA000017,UA0000171516577244567,01/21/2018 23:27,01/22/2018 00:39,1.2,1.1,106.8,117.5,3,0.2,0.3,3
UA000019,UA0000191544309202945,12/08/2018 22:46,12/08/2018 23:28,0.7,0.5,78,39,2,0.1,0.1,8
UA000015,UA0000151518020463445,02/07/2018 16:21,02/07/2018 16:45,0.4,0.3,91.2,27.4,1,0.1,0,6
UA000017,UA0000171530428420904,07/01/2018 07:00,07/01/2018 11:00,4,3.6,92.4,332.7,3,0.9,0.6,11
UA000017,UA0000171549751337316,02/09/2019 22:28,02/09/2019 23:40,1.2,0.9,90,81,3,0.4,0.1,10
UA000018,UA0000181544415325627,12/10/2018 04:15,12/10/2018 05:27,1.2,1.1,100.8,110.9,1,0.1,0.3,12
UA000020,UA0000201517556153713,02/02/2018 07:22,02/02/2018 07:58,0.6,0.5,78,39,1,0,0.2,8
UA000015,UA0000151530235465323,06/29/2018 01:24,06/29/2018 01:48,0.4,0.3,106.8,32.1,3,0,0,11
UA000012,UA0000121523943054256,04/17/2018 05:30,04/17/2018 07:06,1.6,1.1,81.6,89.8,0,0.4,0,1
UA000020,UA0000201544281203801,12/08/2018 15:00,12/08/2018 17:18,2.3,1.7,81.6,138.8,3,0.7,0.2,8
UA000016,UA0000161539420969862,10/13/2018 08:56,10/13/2018 11:50,2.9,1.9,90,171,0,0.6,0.4,1
UA000018,UA0000181521718161479,03/22/2018 11:29,03/22/2018 11:35,0.1,0.1,102,10.2,0,0,0,16
UA000012,UA0000121515485972224,01/09/2018 08:19,01/09/2018 11:07,2.8,2,72,144,1,0.4,0.2,1
UA000011,UA0000111520385371151,03/07/2018 01:16,03/07/2018 03:22,2.1,1.6,99.6,159.4,1,0.5,0.2,9
UA000014,UA0000141541187362453,11/02/2018 19:36,11/02/2018 23:24,3.8,3.5,100.8,352.8,4,1.6,0.3,9
UA000013,UA0000131523352410382,04/10/2018 09:26,04/10/2018 09:50,0.4,0.4,92.4,37,4,0.2,0,17
UA000012,UA0000121531515997609,07/13/2018 21:06,07/13/2018 23:12,2.1,1.4,81.6,114.3,2,0.2,0.1,7
UA000014,UA0000141548795448459,01/29/2019 20:57,01/29/2019 22:51,1.9,1.3,87.6,113.9,3,0.3,0.1,10
UA000019,UA0000191522620100826,04/01/2018 22:01,04/01/2018 22:37,0.6,0.6,96,57.6,4,0.3,0.1,9
UA000016,UA0000161527110142060,05/23/2018 21:15,05/23/2018 22:57,1.7,1.2,74.4,89.3,2,0.5,0.2,9
UA000018,UA0000181547153709355,01/10/2019 20:55,01/10/2019 22:07,1.2,1,75.6,75.6,3,0.3,0.3,3
UA000014,UA0000141537961200037,09/26/2018 11:26,09/26/2018 13:02,1.6,1.2,106.8,128.2,2,0,0.3,9
UA000013,UA0000131542365218299,11/16/2018 10:46,11/16/2018 11:40,0.9,0.8,72,57.6,2,0.1,0.2,16
UA000019,UA0000191526484812524,05/16/2018 15:33,05/16/2018 16:21,0.8,0.6,75.6,45.4,2,0,0.1,6
UA000020,UA0000201535954544825,09/03/2018 06:02,09/03/2018 08:02,2,1.3,78,101.4,2,0.2,0.1,5
UA000016,UA0000161538380744612,10/01/2018 07:59,10/01/2018 11:11,3.2,2.4,93.6,224.7,0,0.5,0.8,2
UA000013,UA0000131519895214397,03/01/2018 09:06,03/01/2018 11:00,1.9,1.4,87.6,122.7,0,0.4,0.5,14
UA000017,UA0000171527552636314,05/29/2018 00:10,05/29/2018 02:46,2.6,2,88.8,177.6,3,0.9,0.5,4
UA000016,UA0000161525613730786,05/06/2018 13:35,05/06/2018 15:23,1.8,1.4,88.8,124.4,3,0.5,0.4,5
UA000011,UA0000111543275293167,11/26/2018 23:34,11/27/2018 01:28,1.9,1.6,90,144,3,0.6,0,9
UA000017,UA0000171534153825407,08/13/2018 09:50,08/13/2018 13:14,3.4,2.2,97.2,213.9,1,0.9,0.1,1
UA000019,UA0000191538866038529,10/06/2018 22:47,10/07/2018 01:11,2.4,1.9,106.8,203,0,0.2,0.3,17
UA000013,UA0000131539984566255,10/19/2018 21:29,10/19/2018 23:17,1.8,1.5,106.8,160.2,3,0.6,0.3,11
UA000011,UA0000111538139349319,09/28/2018 12:55,09/28/2018 14:55,2,1.2,93.6,112.4,2,0.5,0.3,3
UA000010,UA0000101537880144238,09/25/2018 12:55,09/25/2018 13:01,0.1,0.1,90,9,4,0,0,7
UA000011,UA0000111545318578975,12/20/2018 15:09,12/20/2018 16:15,1.1,1,106.8,106.8,1,0.4,0.1,13
UA000019,UA0000191546148624497,12/30/2018 05:43,12/30/2018 06:31,0.8,0.7,91.2,63.9,1,0.3,0.2,20
UA000010,UA0000101547151797472,01/10/2019 20:23,01/11/2019 00:11,3.8,2.5,100.8,252,2,0.9,0.1,11
UA000016,UA0000161546285208452,12/31/2018 19:40,12/31/2018 20:34,0.9,0.6,82.8,49.7,3,0.1,0.2,17
UA000010,UA0000101523085748828,04/07/2018 07:22,04/07/2018 09:16,1.9,1.8,106.8,192.3,1,0.6,0,7
UA000019,UA0000191544121605855,12/06/2018 18:40,12/06/2018 22:16,3.6,2.7,106.8,288.4,0,1.3,0.7,20
UA000020,UA0000201538429531081,10/01/2018 21:32,10/01/2018 21:38,0.1,0.1,74.4,7.5,3,0,0,1
UA000020,UA0000201533560921489,08/06/2018 13:08,08/06/2018 15:38,2.5,1.8,73.2,131.8,0,0.4,0.3,2
UA000014,UA0000141542656565266,11/19/2018 19:42,11/19/2018 22:12,2.5,2.2,98.4,216.5,4,0.4,0.7,10
UA000020,UA0000201530466911227,07/01/2018 17:41,07/01/2018 17:59,0.3,0.3,82.8,24.9,4,0.1,0,8
UA000014,UA0000141541107179801,11/01/2018 21:19,11/01/2018 22:55,1.6,1.3,102,132.6,2,0.1,0.3,3
UA000020,UA0000201516218858923,01/17/2018 19:54,01/17/2018 20:18,0.4,0.3,73.2,22,1,0.1,0.1,9
UA000010,UA0000101548670225201,01/28/2019 10:10,01/28/2019 10:16,0.1,0.1,96,9.6,0,0,0,2
UA000019,UA0000191547459054209,01/14/2019 09:44,01/14/2019 09:56,0.2,0.2,104.4,20.9,0,0.1,0,0
UA000013,UA0000131532472985029,07/24/2018 22:56,07/25/2018 01:56,3,2.2,85.2,187.5,2,0.6,0.7,9
UA000010,UA0000101520657722273,03/10/2018 04:55,03/10/2018 07:01,2.1,1.4,90,126,1,0.5,0.4,18
UA000018,UA0000181525131483385,04/30/2018 23:38,05/01/2018 01:50,2.2,1.5,74.4,111.6,4,0.3,0.1,2
UA000013,UA0000131519738388231,02/27/2018 13:33,02/27/2018 17:15,3.7,2.7,92.4,249.5,3,0.2,0.8,4
UA000016,UA0000161528666092828,06/10/2018 21:28,06/11/2018 00:22,2.9,2.1,79.2,166.4,3,1,0.1,17
UA000017,UA0000171518898553567,02/17/2018 20:15,02/17/2018 23:15,3,2.7,72,194.4,4,0.9,0,8
UA000010,UA0000101535951418308,09/03/2018 05:10,09/03/2018 06:52,1.7,1.6,76.8,122.9,1,0.1,0.5,16
UA000017,UA0000171517527089212,02/01/2018 23:18,02/01/2018 23:42,0.4,0.4,76.8,30.8,2,0.1,0.1,17
UA000015,UA0000151544148054424,12/07/2018 02:00,12/07/2018 05:30,3.5,3.1,73.2,227,1,0.5,0.9,7
UA000020,UA0000201528008418240,06/03/2018 06:46,06/03/2018 10:28,3.7,2.7,105.6,285.2,3,1.1,0.3,15
UA000020,UA0000201529440484850,06/19/2018 20:34,06/20/2018 00:28,3.9,2.5,84,210,2,0.9,0,4
UA000012,UA0000121527403037499,05/27/2018 06:37,05/27/2018 09:25,2.8,1.8,88.8,159.9,2,0.2,0,17
UA000015,UA0000151547617959198,01/16/2019 05:52,01/16/2019 09:22,3.5,3,96,288,2,0.9,0.6,6
UA000019,UA0000191543027145615,11/24/2018 02:39,11/24/2018 04:39,2,1.6,82.8,132.5,1,0.2,0.3,8
UA000015,UA0000151530983842171,07/07/2018 17:17,07/07/2018 20:41,3.4,3.1,99.6,308.8,3,1.2,0.4,14
UA000017,UA0000171534355642844,08/15/2018 17:54,08/15/2018 19:36,1.7,1.1,79.2,87.2,0,0.2,0.3,14
UA000020,UA0000201525476949106,05/04/2018 23:35,05/05/2018 01:11,1.6,1,91.2,91.2,2,0.1,0.1,3
UA000014,UA0000141545227808145,12/19/2018 13:56,12/19/2018 15:44,1.8,1.6,90,144,3,0.1,0.3,12
UA000015,UA0000151535734361443,08/31/2018 16:52,08/31/2018 20:34,3.7,2.3,72,165.6,4,0.3,0.6,9
UA000018,UA0000181529539431808,06/21/2018 00:03,06/21/2018 00:45,0.7,0.5,79.2,39.6,4,0,0,4
UA000017,UA0000171548492434255,01/26/2019 08:47,01/26/2019 10:17,1.5,1.2,90,108,2,0.3,0.3,20
UA000013,UA0000131529800278871,06/24/2018 00:31,06/24/2018 02:13,1.7,1.5,81.6,122.4,1,0.6,0.4,6
UA000011,UA0000111531308144254,07/11/2018 11:22,07/11/2018 13:40,2.3,2,86.4,172.8,3,0.5,0.2,12
UA000014,UA0000141543849556110,12/03/2018 15:05,12/03/2018 15:41,0.6,0.6,102,61.2,1,0.2,0,5
UA000018,UA0000181530568947418,07/02/2018 22:02,07/02/2018 23:38,1.6,1.3,100.8,131.1,2,0.4,0,13
UA000016,UA0000161529298524016,06/18/2018 05:08,06/18/2018 05:56,0.8,0.7,103.2,72.3,1,0.3,0.2,9
UA000011,UA0000111529485502796,06/20/2018 09:05,06/20/2018 10:47,1.7,1.3,86.4,112.4,2,0.2,0,17
UA000014,UA0000141540519672477,10/26/2018 02:07,10/26/2018 05:55,3.8,3.4,79.2,269.3,0,1.1,0.4,19
UA000018,UA0000181547365508941,01/13/2019 07:45,01/13/2019 10:57,3.2,2.3,80.4,185,1,0.9,0.4,2
UA000020,UA0000201528620875858,06/10/2018 08:54,06/10/2018 10:18,1.4,0.9,85.2,76.7,1,0.4,0.1,16
UA000019,UA0000191530260883614,06/29/2018 08:28,06/29/2018 10:22,1.9,1.6,108,172.8,3,0.1,0.4,10
UA000016,UA0000161540048110844,10/20/2018 15:08,10/20/2018 16:20,1.2,0.8,86.4,69.2,1,0.3,0.1,7
UA000015,UA0000151526405952422,05/15/2018 17:39,05/15/2018 19:03,1.4,1.2,85.2,102.3,2,0.5,0.3,2
UA000019,UA0000191538878601800,10/07/2018 02:16,10/07/2018 03:28,1.2,1.1,74.4,81.9,2,0.4,0.3,10
UA000014,UA0000141546332106767,01/01/2019 08:41,01/01/2019 10:11,1.5,1,84,84,2,0.2,0.1,1
UA000016,UA0000161537335785881,09/19/2018 05:43,09/19/2018 09:13,3.5,3.1,108,334.8,3,0.8,0.7,16
UA000015,UA0000151527548321096,05/28/2018 22:58,05/29/2018 02:10,3.2,2.5,94.8,237,3,1,0.6,13
UA000017,UA0000171518855938095,02/17/2018 08:25,02/17/2018 09:01,0.6,0.5,85.2,42.6,2,0.1,0.1,14
UA000011,UA0000111541540486062,11/06/2018 21:41,11/06/2018 22:17,0.6,0.4,105.6,42.3,1,0,0.1,7
UA000018,UA0000181550757972897,02/21/2019 14:06,02/21/2019 16:54,2.8,2.5,99.6,249,2,0.7,0.5,13
UA000015,UA0000151541283364856,11/03/2018 22:16,11/04/2018 02:16,4,2.9,108,313.2,0,1.1,0.2,9
UA000012,UA0000121538215970034,09/29/2018 10:12,09/29/2018 11:00,0.8,0.6,105.6,63.4,0,0,0.1,4
UA000020,UA0000201528982384675,06/14/2018 13:19,06/14/2018 15:07,1.8,1.2,73.2,87.9,2,0.4,0.3,19
UA000014,UA0000141533117654972,08/01/2018 10:00,08/01/2018 10:36,0.6,0.6,76.8,46.1,3,0.3,0.2,3
UA000018,UA0000181537187755490,09/17/2018 12:35,09/17/2018 12:53,0.3,0.2,85.2,17.1,2,0.1,0,5
UA000015,UA0000151543679907433,12/01/2018 15:58,12/01/2018 18:58,3,2.2,81.6,179.6,3,0.7,0.7,11
UA000016,UA0000161527650663316,05/30/2018 03:24,05/30/2018 06:48,3.4,2.3,98.4,226.4,1,0.3,0.6,16
UA000017,UA0000171516756735668,01/24/2018 01:18,01/24/2018 04:48,3.5,2.7,97.2,262.5,2,1.3,0.6,16
UA000018,UA0000181517382645197,01/31/2018 07:10,01/31/2018 11:10,4,3.1,86.4,267.9,4,1.4,0.8,1
UA000016,UA0000161540680635634,10/27/2018 22:50,10/27/2018 23:26,0.6,0.4,106.8,42.8,2,0.1,0.1,4
UA000015,UA0000151527774772657,05/31/2018 13:52,05/31/2018 17:28,3.6,2.7,96,259.2,0,1.1,0.6,15
UA000015,UA0000151531117098404,07/09/2018 06:18,07/09/2018 06:30,0.2,0.2,102,20.4,1,0,0,15
UA000020,UA0000201517580811572,02/02/2018 14:13,02/02/2018 18:01,3.8,3.4,87.6,297.9,0,0.3,0.6,6
UA000012,UA0000121535028348096,08/23/2018 12:45,08/23/2018 13:27,0.7,0.5,98.4,49.2,3,0.2,0.1,5
UA000016,UA0000161523669893058,04/14/2018 01:38,04/14/2018 04:56,3.3,2.5,84,210,2,0.6,0.3,14
UA000017,UA0000171550967928859,02/24/2019 00:25,02/24/2019 04:25,4,3.1,106.8,331.1,0,1.1,0.7,9
UA000018,UA0000181517698143442,02/03/2018 22:49,02/04/2018 00:01,1.2,1,103.2,103.2,1,0.1,0,16
UA000015,UA0000151545717261352,12/25/2018 05:54,12/25/2018 09:24,3.5,2.6,108,280.8,0,0.8,0.1,1
UA000014,UA0000141525610632711,05/06/2018 12:43,05/06/2018 14:25,1.7,1.1,90,99,0,0.4,0.2,9
UA000019,UA0000191545661797767,12/24/2018 14:29,12/24/2018 18:29,4,2.5,96,240,4,0.9,0.2,13
UA000019,UA0000191519070333154,02/19/2018 19:58,02/19/2018 20:28,0.5,0.4,88.8,35.6,4,0.1,0,10
UA000019,UA0000191538539010699,10/03/2018 03:56,10/03/2018 07:32,3.6,3.2,102,326.4,3,0.3,0,15
UA000015,UA0000151547518129094,01/15/2019 02:08,01/15/2019 02:32,0.4,0.3,91.2,27.4,4,0.1,0.1,8
UA000018,UA0000181547717108361,01/17/2019 09:25,01/17/2019 09:49,0.4,0.4,92.4,37,2,0,0,11
UA000011,UA0000111532372635208,07/23/2018 19:03,07/23/2018 21:57,2.9,2.5,94.8,237,0,0.6,0.6,19
UA000020,UA0000201537722270237,09/23/2018 17:04,09/23/2018 19:34,2.5,1.7,104.4,177.5,1,0.5,0.2,15
UA000012,UA0000121544681091143,12/13/2018 06:04,12/13/2018 08:52,2.8,2.3,91.2,209.8,2,0.8,0.7,2
UA000010,UA0000101526547511622,05/17/2018 08:58,05/17/2018 10:04,1.1,0.8,74.4,59.6,4,0.4,0.1,5
UA000017,UA0000171542674633527,11/20/2018 00:43,11/20/2018 02:37,1.9,1.6,94.8,151.7,1,0.1,0.4,11
UA000017,UA0000171549851062308,02/11/2019 02:11,02/11/2019 02:35,0.4,0.3,78,23.4,2,0.1,0.1,15
UA000010,UA0000101517329997779,01/30/2018 16:33,01/30/2018 17:51,1.3,0.9,103.2,92.9,3,0.1,0.1,6
UA000012,UA0000121548745631051,01/29/2019 07:07,01/29/2019 10:43,3.6,2.5,96,240,4,0.4,0.7,15
UA000017,UA0000171529784284098,06/23/2018 20:04,06/23/2018 20:52,0.8,0.6,81.6,49,1,0.1,0.1,8
UA000017,UA0000171518542061739,02/13/2018 17:14,02/13/2018 18:14,1,0.9,104.4,94,4,0.4,0.3,6
UA000019,UA0000191532368370363,07/23/2018 17:52,07/23/2018 19:28,1.6,1.2,90,108,4,0,0.3,1
UA000019,UA0000191536079348111,09/04/2018 16:42,09/04/2018 19:12,2.5,1.9,85.2,161.9,1,0.8,0.2,11
UA000019,UA0000191534328762441,08/15/2018 10:26,08/15/2018 12:32,2.1,1.7,81.6,138.8,3,0.8,0.1,11
UA000013,UA0000131519211240527,02/21/2018 11:07,02/21/2018 11:43,0.6,0.4,96,38.4,1,0.1,0.1,16
UA000019,UA0000191515307586501,01/07/2018 06:46,01/07/2018 10:34,3.8,2.7,94.8,256,1,0.1,0.6,8
UA000018,UA0000181519776553436,02/28/2018 00:09,02/28/2018 02:09,2,1.7,85.2,144.9,1,0.8,0.3,5
UA000020,UA0000201538610820540,10/03/2018 23:53,10/04/2018 00:47,0.9,0.8,82.8,66.3,1,0,0.2,8
UA000011,UA0000111535794143843,09/01/2018 09:29,09/01/2018 09:35,0.1,0.1,80.4,8.1,3,0,0,3
UA000017,UA0000171551753546708,03/05/2019 02:39,03/05/2019 04:15,1.6,1.1,90,99,3,0.5,0.2,3
UA000019,UA0000191536222007042,09/06/2018 08:20,09/06/2018 08:26,0.1,0.1,81.6,8.2,1,0,0,17
UA000016,UA0000161521476604508,03/19/2018 16:23,03/19/2018 19:41,3.3,2.8,72,201.6,0,0.5,0.8,12
UA000016,UA0000161526094412140,05/12/2018 03:06,05/12/2018 05:18,2.2,1.5,73.2,109.8,0,0.2,0.5,13
UA000017,UA0000171515272520628,01/06/2018 21:02,01/06/2018 23:02,2,1.3,86.4,112.4,2,0.1,0.1,11
UA000011,UA0000111522693209519,04/02/2018 18:20,04/02/2018 20:26,2.1,1.3,103.2,134.2,2,0.3,0.4,20
UA000016,UA0000161530504866120,07/02/2018 04:14,07/02/2018 05:26,1.2,0.9,108,97.2,2,0.3,0,1
UA000016,UA0000161515406540583,01/08/2018 10:15,01/08/2018 13:21,3.1,2.2,99.6,219.2,2,0.4,0.2,7
UA000019,UA0000191522439990654,03/30/2018 19:59,03/30/2018 20:23,0.4,0.3,84,25.2,1,0,0,0
UA000017,UA0000171520818011175,03/12/2018 01:26,03/12/2018 02:50,1.4,1.1,73.2,80.6,3,0.4,0.3,15
UA000016,UA0000161530098186139,06/27/2018 11:16,06/27/2018 13:40,2.4,1.9,103.2,196.1,4,0.7,0.2,0
UA000012,UA0000121535466645990,08/28/2018 14:30,08/28/2018 17:30,3,1.8,72,129.6,3,0.3,0.5,10
UA000020,UA0000201516563790613,01/21/2018 19:43,01/21/2018 22:01,2.3,1.6,99.6,159.4,0,0.2,0.1,5
UA000019,UA0000191546905274585,01/07/2019 23:54,01/08/2019 00:12,0.3,0.3,80.4,24.2,3,0.1,0,3
UA000016,UA0000161527016832378,05/22/2018 19:20,05/22/2018 20:32,1.2,0.8,76.8,61.5,0,0.4,0.1,16
UA000014,UA0000141529491362436,06/20/2018 10:42,06/20/2018 12:54,2.2,1.8,92.4,166.4,3,0.6,0.3,16
UA000013,UA0000131536738532334,09/12/2018 07:48,09/12/2018 09:00,1.2,0.9,80.4,72.4,3,0.4,0.1,13
UA000018,UA0000181519445773316,02/24/2018 04:16,02/24/2018 04:52,0.6,0.5,84,42,3,0.1,0.1,17
UA000017,UA0000171527792724625,05/31/2018 18:52,05/31/2018 20:46,1.9,1.5,87.6,131.4,2,0.3,0.4,18
UA000019,UA0000191533500386104,08/05/2018 20:19,08/05/2018 23:37,3.3,2.4,74.4,178.6,4,0.7,0.3,1
UA000020,UA0000201538235956975,09/29/2018 15:45,09/29/2018 18:57,3.2,2.8,96,268.8,0,0.4,0.3,19
UA000015,UA0000151547395704384,01/13/2019 16:08,01/13/2019 17:50,1.7,1.2,108,129.6,3,0.4,0.1,4
UA000015,UA0000151550834655367,02/22/2019 11:24,02/22/2019 13:24,2,1.4,87.6,122.7,2,0.7,0.3,6
UA000018,UA0000181526780116772,05/20/2018 01:35,05/20/2018 04:53,3.3,2.3,82.8,190.5,1,1.1,0.2,6
UA000019,UA0000191536490894334,09/09/2018 11:01,09/09/2018 14:31,3.5,2.2,82.8,182.2,3,0.5,0,18
UA000014,UA0000141548043660089,01/21/2019 04:07,01/21/2019 07:01,2.9,1.9,84,159.6,0,0.4,0.3,1
UA000020,UA0000201515723658614,01/12/2018 02:20,01/12/2018 05:44,3.4,2.7,100.8,272.2,2,0.4,0.9,9
UA000012,UA0000121541570083815,11/07/2018 05:54,11/07/2018 08:36,2.7,2.2,92.4,203.3,2,0.3,0.2,11
UA000010,UA0000101547931463615,01/19/2019 20:57,01/20/2019 00:39,3.7,3,106.8,320.4,4,0.3,0,7
UA000019,UA0000191548620933898,01/27/2019 20:28,01/27/2019 21:22,0.9,0.6,86.4,51.9,2,0.3,0.1,8
UA000011,UA0000111535773072827,09/01/2018 03:37,09/01/2018 04:37,1,0.6,79.2,47.6,4,0.2,0.1,16
UA000012,UA0000121537298120104,09/18/2018 19:15,09/18/2018 19:33,0.3,0.3,78,23.4,3,0.1,0.1,1
UA000014,UA0000141534359280979,08/15/2018 18:54,08/15/2018 20:00,1.1,1,105.6,105.6,1,0.5,0.3,6
UA000019,UA0000191527601219757,05/29/2018 13:40,05/29/2018 15:16,1.6,1,108,108,3,0.4,0.3,6
UA000010,UA0000101516618031687,01/22/2018 10:47,01/22/2018 11:47,1,0.8,85.2,68.2,1,0.3,0.3,10
UA000020,UA0000201522027135023,03/26/2018 01:18,03/26/2018 02:24,1.1,0.7,102,71.4,2,0.2,0.1,16
UA000018,UA0000181534142777607,08/13/2018 06:46,08/13/2018 08:10,1.4,1,92.4,92.4,2,0.3,0,5
UA000020,UA0000201548955636523,01/31/2019 17:27,01/31/2019 19:33,2.1,1.5,72,108,3,0.5,0.4,3
UA000017,UA0000171530812112884,07/05/2018 17:35,07/05/2018 20:53,3.3,2.8,82.8,231.9,3,1.4,0.3,4
UA000018,UA0000181542788450969,11/21/2018 08:20,11/21/2018 10:50,2.5,2.2,81.6,179.6,4,0.5,0.6,3
UA000014,UA0000141525520384849,05/05/2018 11:39,05/05/2018 13:45,2.1,1.7,100.8,171.4,3,0.2,0.3,3
UA000010,UA0000101542360217978,11/16/2018 09:23,11/16/2018 09:41,0.3,0.3,93.6,28.1,2,0.1,0,13
UA000012,UA0000121534822860463,08/21/2018 03:41,08/21/2018 03:59,0.3,0.3,98.4,29.6,1,0,0.1,5
UA000014,UA0000141525547104612,05/05/2018 19:05,05/05/2018 22:05,3,2.6,85.2,221.6,2,0.9,0.2,2
UA000017,UA0000171527478017300,05/28/2018 03:26,05/28/2018 06:02,2.6,1.7,87.6,149,4,0.2,0.1,17
UA000013,UA0000131548231626669,01/23/2019 08:20,01/23/2019 09:50,1.5,1.4,105.6,147.9,4,0.2,0,6
UA000017,UA0000171535040714122,08/23/2018 16:11,08/23/2018 17:41,1.5,1.3,79.2,103,3,0.3,0.2,3
UA000018,UA0000181524235715919,04/20/2018 14:48,04/20/2018 17:24,2.6,2.2,91.2,200.7,0,0.3,0.3,7
